order_id,user_id,order_date,status,amount
102630,568,2025-01-20 20:08:45,paid,186.13
102631,3433,2025-06-27 14:42:39,refunded,416.29
102632,4024,2025-11-01 13:56:57,paid,992.04
102633,2259,2025-08-20 02:37:22,paid,372.65
102634,5178,2025-06-14 09:02:04,paid,738.33
102635,3145,2025-03-21 20:31:30,paid,692.85
102636,4311,2025-03-13 08:16:00,paid,841.82
102637,4996,2024-09-17 19:56:56,refunded,312.5
102638,5898,2024-09-21 12:24:06,paid,305.42
102639,1983,2024-06-19 01:08:52,paid,324.47
102640,1097,2024-04-19 05:50:43,paid,626.66
102641,5391,2024-10-11 23:03:52,paid,1330.08
102642,3571,2024-11-11 04:00:47,paid,380.11
102643,5354,2025-09-30 10:17:01,paid,110.65
102644,3391,2025-01-04 19:45:34,paid,350.02
102645,2673,2024-11-01 08:25:24,paid,135.76
102646,3647,2025-08-24 23:18:31,paid,641.62
102647,2420,2025-03-20 15:08:42,paid,519.42
102648,4280,2023-11-25 07:20:56,paid,517.41
102649,3349,2025-02-20 06:57:54,paid,419.84
102650,674,2024-10-03 06:16:54,refunded,714.67
102651,2803,2025-09-13 02:03:02,paid,791.24
102652,5778,2025-09-24 08:51:40,cancelled,530.24
102653,2370,2025-10-20 14:27:26,cancelled,2338.4
102654,4531,2025-10-26 22:34:51,paid,1469.25
102655,1067,2025-10-25 13:38:33,paid,719.5
102656,5433,2025-04-01 03:24:47,paid,857.15
102657,688,2025-06-22 19:51:10,paid,575.85
102658,4984,2025-06-19 14:17:06,paid,822.21
102659,69,2025-02-04 01:32:26,paid,149.07
102660,2104,2025-01-27 03:34:22,paid,1027.66
102661,420,2024-10-04 18:16:10,paid,627.89
102662,3999,2025-08-11 19:51:00,paid,97.44
102663,2598,2024-12-15 10:00:41,paid,558.09
102664,4339,2025-08-27 03:43:44,paid,1041.85
102665,5594,2025-08-19 00:46:19,paid,1020.41
102666,5776,2024-01-28 01:56:34,refunded,152.29
102667,2125,2025-07-11 11:08:53,paid,543.66
102668,5598,2025-08-28 14:09:04,paid,887.32
102669,3893,2025-10-29 13:49:02,paid,518.84
102670,440,2025-02-04 02:45:05,paid,76.21
102671,1287,2025-08-18 15:31:43,cancelled,1575.09
102672,1209,2025-09-10 11:03:47,paid,976.59
102673,1079,2024-12-09 19:05:00,cancelled,708.0
102674,5428,2025-03-02 22:20:02,paid,77.48
102675,2564,2025-03-21 23:12:03,paid,337.33
102676,3624,2025-08-02 00:20:32,refunded,649.45
102677,1254,2025-10-14 10:07:46,paid,253.98
102678,3358,2024-11-02 19:23:05,paid,547.11
102679,3210,2025-08-14 19:30:19,paid,586.13
102680,3550,2025-01-28 21:47:46,paid,620.23
102681,615,2025-02-09 02:12:13,paid,451.68
102682,3079,2025-07-17 17:55:24,paid,656.74
102683,2724,2025-05-31 15:25:14,cancelled,669.61
102684,3491,2025-09-29 14:20:23,paid,196.24
102685,3544,2025-05-13 02:15:39,cancelled,965.25
102686,4516,2024-12-31 23:20:02,paid,415.3
102687,1901,2025-10-26 19:49:16,paid,424.79
102688,4372,2025-11-02 16:15:54,refunded,929.68
102689,5681,2025-07-31 11:33:42,paid,426.2
102690,5863,2024-02-26 10:32:33,cancelled,241.69
102691,1713,2025-08-01 03:24:25,paid,633.13
102692,2330,2024-08-06 16:59:50,paid,1709.62
102693,3620,2025-06-27 15:52:59,cancelled,135.37
102694,1195,2025-08-12 08:38:10,cancelled,1016.43
102695,4907,2024-08-23 23:55:10,paid,646.71
102696,1379,2025-03-11 22:13:03,paid,459.16
102697,1313,2025-10-07 18:44:59,paid,920.21
102698,2916,2025-10-26 01:06:12,cancelled,82.83
102699,750,2024-07-20 12:43:29,paid,873.49
102700,5293,2025-04-14 00:25:47,paid,1970.98
102701,301,2023-09-28 15:32:59,paid,412.57
102702,4696,2025-06-19 04:01:19,paid,1812.01
102703,3983,2025-09-17 00:42:55,cancelled,1133.34
102704,4625,2025-09-15 08:47:09,paid,1274.7
102705,3838,2025-04-07 04:17:14,paid,189.78
102706,278,2025-04-13 22:40:40,paid,1061.06
102707,4759,2025-03-20 19:22:24,paid,345.62
102708,2559,2025-09-22 04:56:41,paid,709.43
102709,5466,2025-07-27 04:05:01,cancelled,555.9
102710,3918,2025-06-23 14:00:38,paid,685.8
102711,2162,2025-08-15 09:16:47,paid,283.48
102712,4676,2024-03-03 15:55:48,paid,1447.51
102713,5627,2025-02-06 06:31:22,paid,2205.28
102714,1390,2025-08-16 08:31:39,paid,492.98
102715,691,2025-03-12 10:48:47,paid,551.91
102716,4733,2025-10-02 16:28:03,paid,433.69
102717,3469,2024-10-08 09:17:57,paid,311.17
102718,1849,2024-12-11 21:46:21,cancelled,558.77
102719,4919,2025-08-14 10:50:10,paid,1045.38
102720,5970,2025-04-20 20:26:57,paid,790.53
102721,4971,2025-02-11 09:00:33,paid,2416.9
102722,3817,2025-05-01 17:18:58,paid,354.05
102723,940,2025-06-22 10:55:01,paid,204.51
102724,5779,2025-11-02 19:15:41,paid,444.51
102725,5038,2025-10-21 03:13:56,paid,1066.58
102726,3183,2025-08-14 03:54:50,cancelled,1285.79
102727,5995,2025-09-25 19:48:20,paid,1284.02
102728,3310,2024-10-06 06:55:06,paid,419.07
102729,2051,2025-03-22 00:39:09,paid,842.24
102730,1747,2025-05-12 07:40:29,paid,668.53
102731,2452,2025-10-15 23:24:10,refunded,377.94
102732,25,2025-02-27 09:10:06,paid,126.69
102733,5963,2025-09-29 06:53:12,paid,66.67
102734,2557,2025-10-12 17:57:40,cancelled,799.71
102735,61,2024-11-08 06:10:24,paid,109.83
102736,123,2025-02-16 01:11:34,paid,396.47
102737,5617,2025-11-01 05:13:39,paid,133.35
102738,2103,2025-04-09 04:50:16,paid,645.63
102739,1187,2025-01-09 21:03:22,paid,504.56
102740,5819,2025-10-24 20:00:35,paid,180.9
102741,5159,2025-03-24 07:19:31,paid,746.19
102742,5203,2025-09-28 06:36:54,paid,947.48
102743,1731,2025-06-25 01:55:27,cancelled,69.54
102744,4642,2024-09-05 20:42:54,paid,345.47
102745,4090,2025-03-29 21:29:59,paid,1383.95
102746,2473,2025-10-27 15:45:00,paid,178.9
102747,2966,2025-10-30 12:36:38,paid,643.21
102748,2278,2025-01-28 10:40:42,refunded,1297.32
102749,4088,2025-09-08 04:39:51,paid,843.84
102750,2965,2025-08-19 03:33:35,paid,293.88
102751,1311,2025-07-21 07:24:46,refunded,1160.58
102752,155,2025-11-01 00:56:28,paid,847.21
102753,2213,2024-12-12 19:44:53,paid,676.03
102754,3254,2024-04-09 13:32:08,paid,110.99
102755,1263,2024-11-06 14:12:16,paid,987.08
102756,1363,2025-10-31 03:29:58,paid,915.99
102757,938,2025-07-19 04:09:39,paid,828.03
102758,512,2024-07-31 04:32:45,cancelled,173.41
102759,5028,2025-10-05 19:44:44,paid,1698.97
102760,187,2024-12-11 20:52:35,paid,669.1
102761,1846,2025-06-09 14:09:12,cancelled,702.97
102762,1703,2025-11-02 03:32:52,paid,307.75
102763,391,2025-06-26 08:57:14,refunded,540.85
102764,5380,2023-12-06 11:20:32,paid,347.99
102765,655,2025-10-10 20:53:48,cancelled,998.02
102766,5836,2025-02-12 14:56:13,paid,201.69
102767,4272,2024-09-08 12:37:36,paid,107.06
102768,2822,2024-06-03 06:31:08,cancelled,968.92
102769,764,2025-08-25 20:41:38,paid,818.4
102770,3401,2025-07-15 03:43:04,paid,152.42
102771,5027,2025-05-10 07:15:05,paid,988.64
102772,5320,2025-10-12 19:32:24,paid,42.04
102773,4807,2025-10-07 10:03:17,cancelled,484.63
102774,3268,2025-01-20 17:47:42,paid,1035.9
102775,1086,2024-08-05 13:08:24,paid,468.21
102776,5447,2024-12-03 03:04:45,paid,839.96
102777,1930,2025-06-24 04:16:22,paid,115.97
102778,4377,2025-07-17 01:41:09,paid,445.58
102779,1964,2025-07-10 02:46:35,paid,994.71
102780,1786,2024-12-04 18:53:42,paid,120.96
102781,2275,2025-08-14 23:02:43,paid,566.74
102782,2687,2025-06-19 21:02:07,cancelled,105.62
102783,5178,2025-08-23 06:29:13,paid,124.38
102784,2969,2024-06-22 10:20:34,paid,466.75
102785,4573,2025-01-18 05:43:55,cancelled,284.77
102786,716,2025-04-01 16:07:22,paid,571.58
102787,243,2024-05-02 00:59:46,cancelled,771.07
102788,5032,2025-02-01 09:07:35,paid,494.28
102789,3916,2024-09-12 10:12:24,paid,598.86
102790,1524,2025-09-02 09:50:27,paid,497.92
102791,838,2025-10-31 23:09:36,paid,1172.51
102792,3324,2025-05-27 04:22:50,paid,473.63
102793,2954,2025-05-24 05:11:36,refunded,1352.76
102794,1346,2024-10-21 03:51:08,paid,43.36
102795,2424,2025-06-27 17:40:19,paid,548.99
102796,2029,2025-01-14 01:48:10,refunded,719.26
102797,1433,2025-10-26 17:28:17,paid,148.58
102798,240,2024-11-09 07:48:54,refunded,1694.18
102799,139,2025-10-14 08:04:21,paid,486.56
102800,3194,2024-02-11 07:23:08,paid,789.39
102801,420,2025-04-18 14:44:07,paid,524.3
102802,5681,2025-06-29 19:50:46,paid,465.96
102803,304,2025-03-26 03:49:26,paid,756.25
102804,2163,2025-10-08 11:20:09,paid,560.97
102805,5371,2025-10-29 03:59:29,paid,358.74
102806,2027,2025-10-25 10:01:35,paid,1943.72
102807,4103,2024-12-18 15:43:47,paid,1111.39
102808,2227,2025-10-14 19:41:03,refunded,533.01
102809,1169,2025-07-22 06:26:46,paid,87.92
102810,416,2025-09-10 09:08:41,paid,861.52
102811,2714,2023-10-05 09:18:18,paid,120.0
102812,5241,2025-10-31 23:25:26,paid,57.79
102813,5244,2025-06-30 06:10:16,paid,494.81
102814,150,2025-08-04 23:48:56,paid,276.0
102815,2445,2024-11-10 15:34:22,paid,1462.56
102816,5900,2025-01-14 04:43:18,paid,232.89
102817,839,2025-06-15 08:11:13,paid,183.23
102818,1697,2025-01-24 11:16:21,cancelled,1023.55
102819,4340,2025-06-29 23:03:58,paid,236.15
102820,1911,2025-06-26 12:06:23,paid,1637.89
102821,1422,2025-02-16 03:05:07,paid,748.1
102822,5371,2025-09-29 16:40:32,paid,582.78
102823,4975,2025-07-01 07:46:29,paid,381.79
102824,3002,2025-03-21 23:42:38,paid,72.94
102825,1321,2025-05-20 16:37:20,paid,454.03
102826,5073,2025-09-07 07:32:38,paid,983.73
102827,4036,2025-09-19 23:10:34,paid,2356.25
102828,1524,2025-07-22 23:15:47,paid,198.05
102829,5235,2024-10-24 19:56:04,paid,1181.49
102830,3879,2024-11-26 03:27:32,paid,178.18
102831,553,2025-10-07 05:48:21,paid,692.06
102832,3757,2025-07-02 00:12:10,paid,651.69
102833,3672,2024-03-28 04:16:22,paid,476.31
102834,482,2025-07-22 19:43:13,paid,356.16
102835,600,2025-02-13 14:57:56,paid,519.82
102836,1165,2023-11-28 23:14:53,paid,669.52
102837,4679,2025-09-06 10:51:37,paid,1088.19
102838,4233,2025-10-15 15:31:44,paid,96.53
102839,1004,2025-05-08 09:25:04,paid,195.44
102840,1983,2024-10-21 16:40:16,paid,295.93
102841,1635,2024-11-20 17:21:40,paid,500.43
102842,2998,2025-10-17 15:20:27,paid,340.9
102843,687,2024-10-22 23:26:58,paid,640.66
102844,3415,2025-01-24 12:48:12,paid,338.27
102845,5530,2025-10-24 19:17:38,cancelled,26.26
102846,5889,2025-06-13 19:55:30,paid,284.73
102847,5006,2024-09-11 06:58:35,paid,87.54
102848,1760,2025-03-06 05:53:39,paid,550.3
102849,4938,2025-05-16 13:00:17,paid,1880.1
102850,5701,2025-06-23 22:00:51,paid,142.46
102851,2481,2025-04-09 22:52:29,paid,872.61
102852,1338,2024-05-28 07:54:16,paid,360.37
102853,115,2025-06-04 00:42:20,refunded,124.52
102854,3958,2025-06-01 12:56:47,paid,605.34
102855,569,2025-07-10 04:06:26,paid,412.73
102856,1554,2024-12-20 21:40:36,paid,52.34
102857,2690,2025-06-14 15:51:15,paid,418.07
102858,4591,2024-04-10 02:39:15,refunded,1987.95
102859,3341,2025-09-23 20:35:04,paid,570.69
102860,2989,2025-09-21 10:35:29,paid,743.25
102861,3152,2025-08-28 13:35:25,paid,573.12
102862,3528,2025-10-29 18:22:49,paid,150.0
102863,3016,2025-10-30 05:49:32,paid,97.44
102864,822,2025-10-18 22:07:24,paid,246.79
102865,3575,2025-08-27 22:56:49,paid,315.44
102866,3788,2025-07-19 19:06:45,paid,127.34
102867,1609,2025-06-25 12:34:16,paid,350.0
102868,560,2025-07-15 04:52:49,paid,544.88
102869,5138,2025-09-28 18:22:21,paid,759.3
102870,4064,2025-08-09 11:50:44,paid,312.96
102871,5566,2024-08-08 19:41:31,paid,149.1
102872,4436,2025-06-27 13:46:24,cancelled,679.6
102873,5651,2025-05-04 14:15:40,paid,524.14
102874,612,2025-10-27 22:56:42,paid,165.66
102875,2164,2025-05-22 08:41:05,paid,178.86
102876,1882,2025-04-15 16:31:58,paid,349.67
102877,4170,2025-04-13 05:47:05,refunded,1094.22
102878,3864,2024-12-25 01:26:59,paid,856.44
102879,3709,2024-06-24 19:16:03,paid,97.44
102880,1710,2025-10-09 20:42:33,paid,191.62
102881,1762,2025-05-12 08:37:31,paid,329.15
102882,1693,2025-05-24 01:48:39,paid,2375.2
102883,1246,2024-07-26 22:43:53,paid,938.89
102884,126,2025-11-02 17:48:34,paid,348.97
102885,4753,2025-01-06 20:45:46,paid,447.92
102886,1200,2025-07-25 11:46:43,paid,165.49
102887,2712,2025-01-04 06:08:17,paid,301.61
102888,3447,2025-02-19 18:35:25,refunded,501.19
102889,991,2025-07-12 23:59:58,paid,172.47
102890,3066,2025-09-28 03:41:43,paid,1796.29
102891,4955,2025-07-28 18:08:10,paid,766.22
102892,1522,2024-05-17 04:08:46,paid,507.82
102893,5996,2025-10-03 22:13:09,paid,137.43
102894,5503,2025-06-20 16:36:45,paid,129.47
102895,4729,2024-01-29 13:59:08,paid,469.03
102896,5761,2025-10-06 16:00:03,paid,249.75
102897,5583,2025-10-19 09:58:53,refunded,467.37
102898,2499,2025-07-11 22:10:34,refunded,276.7
102899,2566,2025-08-05 12:26:16,paid,337.7
102900,4791,2025-09-12 06:22:49,paid,238.88
102901,2598,2025-05-13 18:05:50,paid,864.32
102902,5025,2025-10-29 21:51:10,paid,815.03
102903,116,2025-10-29 07:41:41,paid,1191.28
102904,1032,2025-02-25 04:54:02,paid,401.46
102905,1242,2025-10-11 18:13:51,paid,116.88
102906,1743,2025-08-30 07:59:24,refunded,430.38
102907,5710,2025-10-15 03:03:57,paid,440.88
102908,6000,2025-07-24 04:47:38,paid,155.01
102909,3639,2025-09-04 21:21:54,cancelled,844.68
102910,4400,2024-10-10 19:43:22,paid,1294.4
102911,4091,2025-03-23 17:46:51,cancelled,210.03
102912,5587,2024-11-21 20:43:59,paid,1669.78
102913,1976,2025-05-19 03:35:34,cancelled,164.23
102914,4184,2025-10-28 17:32:05,paid,1386.77
102915,5130,2025-10-09 13:58:51,paid,1193.49
102916,4404,2025-09-10 19:17:07,paid,341.16
102917,4898,2025-10-31 00:45:19,cancelled,633.01
102918,164,2024-10-17 16:56:51,paid,4798.7
102919,3311,2025-03-23 12:21:37,paid,669.96
102920,3389,2024-11-11 21:00:58,paid,639.79
102921,996,2025-08-12 17:58:25,refunded,516.02
102922,5455,2025-10-26 10:18:37,paid,563.74
102923,5191,2025-06-14 10:11:09,paid,201.41
102924,5295,2024-07-03 22:55:16,paid,240.32
102925,1878,2025-09-27 13:20:24,paid,642.98
102926,1824,2025-03-16 17:50:21,paid,526.2
102927,4907,2025-10-23 08:46:15,paid,121.57
102928,2296,2025-10-25 15:38:33,paid,878.69
102929,3265,2025-01-29 02:42:09,paid,891.28
102930,1349,2025-01-06 07:24:24,refunded,593.7
102931,1804,2024-12-10 11:50:29,paid,1168.93
102932,2252,2025-05-19 09:35:22,paid,337.29
102933,2901,2025-07-13 02:36:03,paid,928.66
102934,1594,2025-01-29 22:23:09,paid,175.32
102935,433,2024-04-20 05:25:36,refunded,237.79
102936,5744,2024-01-05 05:48:00,paid,199.98
102937,5248,2025-05-18 02:58:11,refunded,805.47
102938,3818,2025-10-05 05:54:24,paid,597.34
102939,4918,2025-08-25 10:08:31,paid,213.95
102940,1071,2025-10-23 06:49:06,paid,563.43
102941,4601,2025-09-14 18:00:02,cancelled,1465.27
102942,115,2025-06-16 13:00:29,cancelled,1160.26
102943,1440,2025-06-23 23:31:33,paid,2176.63
102944,1791,2025-09-24 08:44:28,paid,642.65
102945,995,2025-08-23 13:36:23,paid,225.42
102946,4319,2025-04-26 12:10:45,paid,730.6
102947,4732,2025-09-01 18:00:07,paid,828.1
102948,4768,2025-10-01 01:10:18,paid,319.5
102949,958,2025-09-12 01:00:59,paid,384.4
102950,5029,2025-04-12 21:41:06,paid,221.22
102951,96,2024-11-26 20:28:53,paid,92.63
102952,2155,2025-01-30 16:13:00,refunded,1566.29
102953,632,2025-07-23 09:23:57,paid,117.69
102954,3685,2024-05-04 14:59:23,paid,216.49
102955,1702,2025-05-07 00:27:46,paid,320.99
102956,698,2024-08-02 05:18:35,paid,1043.71
102957,32,2025-06-26 02:16:19,paid,756.56
102958,5299,2025-05-31 00:54:16,cancelled,836.31
102959,4875,2025-10-22 17:10:47,paid,639.99
102960,5563,2024-10-22 22:19:22,paid,220.75
102961,5012,2024-10-31 00:59:33,paid,851.18
102962,549,2025-04-08 17:20:06,paid,25.79
102963,2249,2025-06-07 00:53:07,cancelled,482.41
102964,1894,2025-01-05 07:48:39,paid,894.16
102965,2835,2025-07-31 21:05:44,paid,1212.77
102966,1704,2025-11-02 15:00:26,paid,477.1
102967,1157,2024-07-27 19:33:02,paid,625.63
102968,5930,2025-10-23 03:59:29,paid,72.94
102969,344,2024-11-15 00:48:56,cancelled,446.94
102970,5296,2025-04-28 23:52:52,paid,309.21
102971,4073,2025-02-25 20:07:42,paid,288.69
102972,3463,2025-09-22 03:51:21,paid,514.42
102973,2249,2025-04-19 18:44:26,cancelled,638.78
102974,945,2025-07-03 05:03:29,paid,743.0
102975,5022,2025-08-19 17:48:19,paid,298.14
102976,3881,2024-11-29 22:58:09,paid,152.42
102977,2051,2025-05-10 18:10:26,paid,442.38
102978,3286,2024-03-11 01:01:35,paid,171.27
102979,2856,2025-10-30 21:14:24,cancelled,92.0
102980,1331,2025-03-26 04:18:33,paid,219.21
102981,2004,2025-03-02 04:38:52,paid,732.87
102982,3616,2025-08-15 10:20:20,refunded,79.14
102983,1788,2024-10-07 07:13:07,paid,127.05
102984,2247,2024-02-22 09:12:55,paid,180.96
102985,3673,2024-08-25 10:10:30,paid,1419.36
102986,2156,2024-04-22 16:06:16,cancelled,774.74
102987,3480,2025-08-24 16:50:21,paid,243.14
102988,3021,2025-10-06 04:47:06,paid,559.27
102989,52,2025-05-01 06:09:26,paid,99.05
102990,2160,2024-05-01 05:15:46,paid,1332.09
102991,4391,2025-09-20 11:49:29,paid,379.78
102992,3652,2025-08-20 17:01:17,cancelled,690.28
102993,3916,2025-09-26 23:58:15,paid,313.62
102994,2113,2024-05-01 15:22:21,paid,380.17
102995,2622,2025-09-11 21:27:32,paid,315.58
102996,4561,2025-08-10 08:27:09,paid,1778.18
102997,5766,2024-11-01 22:53:03,paid,60.05
102998,4730,2025-10-07 08:51:11,paid,46.53
102999,1355,2025-07-02 05:46:09,paid,131.17
103000,5621,2025-09-28 08:34:48,cancelled,220.75
103001,3755,2024-11-04 13:40:47,cancelled,656.85
103002,210,2025-02-03 18:41:38,paid,1011.28
103003,238,2025-03-13 10:18:08,refunded,114.81
103004,336,2025-08-21 13:35:44,paid,369.17
103005,3839,2025-04-14 09:45:01,refunded,24.87
103006,1577,2025-04-19 23:58:04,paid,777.29
103007,500,2025-10-28 19:23:44,refunded,499.85
103008,1565,2025-10-21 15:42:51,paid,362.06
103009,791,2024-05-25 20:11:51,paid,91.46
103010,3541,2025-05-25 01:12:22,paid,46.53
103011,3123,2024-09-12 13:27:14,paid,600.0
103012,1136,2025-03-12 13:57:28,paid,1606.62
103013,3945,2024-09-07 12:02:39,paid,127.66
103014,2349,2024-08-18 22:33:09,paid,144.0
103015,4325,2025-09-04 14:34:35,paid,324.22
103016,150,2025-05-25 02:45:53,paid,505.47
103017,5875,2025-04-18 12:51:57,paid,431.74
103018,3207,2025-08-14 03:06:03,refunded,763.91
103019,3529,2025-08-06 10:51:37,paid,152.42
103020,1625,2024-07-05 09:30:08,paid,526.78
103021,2575,2025-04-24 21:35:32,paid,1201.85
103022,4429,2025-04-28 02:15:02,paid,1450.55
103023,4270,2025-09-19 11:34:27,paid,1489.45
103024,3285,2024-12-18 23:21:32,paid,519.41
103025,5463,2025-08-22 18:12:00,paid,571.97
103026,2109,2024-01-01 10:55:12,paid,706.46
103027,3948,2025-10-03 11:42:58,paid,656.69
103028,5181,2025-02-06 03:38:52,paid,238.58
103029,4915,2025-06-19 06:24:47,paid,323.6
103030,5798,2025-11-02 04:04:02,paid,63.83
103031,2264,2025-06-09 12:32:19,paid,965.44
103032,1613,2024-09-09 04:01:51,refunded,819.98
103033,3816,2025-10-08 18:05:27,paid,481.11
103034,4720,2025-10-29 00:25:54,paid,367.37
103035,578,2025-07-19 11:42:24,paid,1815.8
103036,423,2025-09-21 02:21:33,paid,1168.44
103037,2764,2025-04-09 22:41:33,paid,155.76
103038,5491,2025-05-12 10:37:08,paid,266.96
103039,1230,2025-09-14 04:53:14,paid,392.63
103040,3177,2025-07-01 23:40:50,refunded,672.76
103041,754,2025-02-02 05:09:55,refunded,865.63
103042,4843,2025-08-08 14:32:51,paid,456.85
103043,688,2025-10-27 04:19:01,paid,80.71
103044,723,2025-09-16 13:29:03,paid,872.09
103045,5663,2024-09-20 22:00:40,paid,533.42
103046,747,2025-10-15 06:27:54,cancelled,1733.73
103047,4338,2025-05-01 18:43:09,paid,1290.05
103048,2713,2024-05-08 12:55:17,cancelled,939.99
103049,708,2025-09-09 05:58:07,paid,457.99
103050,435,2025-09-08 12:32:56,paid,72.94
103051,4877,2025-08-09 10:06:53,paid,292.45
103052,484,2025-03-12 13:31:13,paid,400.64
103053,3519,2025-10-08 06:37:00,paid,331.35
103054,1534,2024-04-25 09:50:55,paid,112.71
103055,170,2025-09-17 08:24:30,paid,215.46
103056,1021,2025-06-03 19:37:11,paid,1214.37
103057,4965,2025-09-24 19:32:56,paid,395.18
103058,848,2025-08-01 19:12:29,paid,427.32
103059,5594,2025-04-23 13:24:56,paid,787.38
103060,696,2024-11-24 08:56:15,paid,373.94
103061,3347,2025-09-05 10:53:20,paid,326.17
103062,4014,2025-10-29 16:09:51,paid,855.49
103063,32,2025-05-24 00:18:54,paid,1094.22
103064,177,2025-10-13 08:47:07,paid,42.31
103065,2965,2025-04-19 03:00:05,paid,175.22
103066,2113,2025-08-10 14:32:24,paid,500.69
103067,3887,2025-08-31 21:07:28,paid,340.66
103068,1503,2025-07-24 11:46:48,paid,239.04
103069,2316,2025-03-06 14:21:40,paid,1197.14
103070,2645,2025-10-09 19:40:15,paid,41.46
103071,66,2025-11-01 23:15:30,paid,344.09
103072,4229,2025-08-18 04:51:04,paid,108.89
103073,1929,2025-10-17 23:33:15,paid,184.0
103074,5012,2024-06-28 15:47:01,paid,1506.94
103075,5951,2025-08-13 19:52:37,cancelled,80.0
103076,5448,2025-02-21 17:59:44,paid,623.43
103077,585,2025-09-24 21:48:56,paid,73.32
103078,5245,2024-11-21 15:28:23,paid,44.76
103079,1749,2025-07-02 12:23:05,paid,872.76
103080,2205,2025-10-21 15:03:04,paid,52.34
103081,3631,2025-08-04 05:22:44,paid,945.91
103082,1893,2025-11-02 20:47:49,paid,386.54
103083,2430,2025-04-13 06:55:11,paid,1242.91
103084,3094,2024-11-16 12:43:55,paid,587.64
103085,974,2025-01-29 15:23:13,paid,527.67
103086,4025,2025-07-08 11:06:05,cancelled,1152.34
103087,2643,2025-04-16 12:16:23,paid,1389.37
103088,1443,2025-08-12 22:46:49,paid,82.62
103089,4330,2025-07-23 18:40:58,paid,164.32
103090,1478,2025-01-13 00:29:04,cancelled,2030.12
103091,5690,2024-10-19 09:16:15,paid,1208.75
103092,771,2024-05-25 18:12:11,paid,155.01
103093,306,2025-08-06 08:46:56,paid,41.46
103094,2,2023-12-31 22:05:50,paid,133.34
103095,271,2025-08-13 21:30:01,paid,499.72
103096,4517,2025-08-24 22:49:46,paid,410.27
103097,3215,2023-12-21 16:44:00,paid,1065.88
103098,864,2025-10-07 18:41:15,paid,113.18
103099,5973,2025-09-26 09:36:14,paid,893.48
103100,5106,2025-04-13 20:46:05,paid,441.5
103101,2740,2025-09-26 05:01:54,paid,821.83
103102,2915,2025-10-23 19:19:13,paid,1026.16
103103,5157,2025-01-11 04:06:25,paid,110.45
103104,107,2025-09-07 14:23:36,paid,630.81
103105,5945,2025-10-31 13:31:11,paid,849.76
103106,3169,2025-09-19 05:53:05,paid,127.34
103107,5230,2025-05-29 22:55:07,paid,92.46
103108,4645,2025-08-29 10:27:24,paid,499.39
103109,2600,2025-09-23 22:50:21,cancelled,750.09
103110,5717,2025-10-06 10:41:21,paid,157.72
103111,5934,2024-08-25 10:40:59,paid,398.61
103112,2236,2025-06-29 14:18:16,paid,540.85
103113,2800,2025-06-17 02:11:39,paid,992.85
103114,1512,2025-07-21 10:42:16,paid,187.75
103115,5474,2025-05-26 01:23:17,paid,1144.18
103116,19,2024-10-19 05:57:23,paid,503.44
103117,859,2025-10-13 11:29:14,paid,270.64
103118,1417,2025-03-22 07:47:55,paid,228.58
103119,5381,2025-04-26 05:55:52,refunded,137.79
103120,3033,2025-03-27 20:03:00,paid,244.64
103121,4506,2025-04-26 02:44:25,paid,64.91
103122,1427,2025-03-30 04:46:45,paid,598.46
103123,5790,2025-07-31 15:32:53,paid,437.44
103124,2532,2025-01-13 19:58:54,paid,129.37
103125,4720,2025-11-02 19:52:52,paid,91.46
103126,4752,2025-06-25 01:55:26,refunded,437.46
103127,4864,2025-04-07 10:28:51,paid,293.76
103128,4039,2025-09-16 16:47:00,paid,1515.72
103129,4114,2024-11-29 06:17:04,paid,217.78
103130,2232,2025-08-16 09:49:20,paid,214.74
103131,2453,2024-10-22 05:51:40,paid,292.85
103132,2847,2025-08-16 05:34:37,paid,156.22
103133,3203,2025-04-04 00:05:51,cancelled,1197.82
103134,1817,2024-06-24 02:28:48,paid,797.71
103135,1781,2025-06-26 15:04:48,paid,66.39
103136,4104,2024-02-18 05:40:45,paid,1357.38
103137,705,2025-04-04 03:14:47,paid,1116.92
103138,1342,2025-09-04 05:26:04,paid,379.89
103139,3463,2025-10-16 17:57:48,paid,572.43
103140,3591,2025-06-01 01:44:40,paid,1375.85
103141,1160,2025-03-04 02:11:18,paid,213.18
103142,4627,2025-09-23 05:37:23,paid,595.21
103143,3723,2024-08-15 15:06:54,paid,974.14
103144,3439,2024-04-01 22:28:02,paid,1154.29
103145,3561,2025-11-02 16:48:26,paid,1130.87
103146,3083,2024-07-19 09:40:58,paid,41.46
103147,1716,2024-09-11 07:21:01,paid,1083.26
103148,2244,2025-08-20 00:37:38,cancelled,1108.82
103149,1761,2025-11-01 02:17:10,paid,708.68
103150,5443,2024-11-24 15:38:40,paid,617.02
103151,4008,2025-04-06 09:42:42,paid,135.33
103152,1797,2024-11-10 00:48:33,paid,850.84
103153,2676,2024-12-25 07:30:41,paid,1201.28
103154,5782,2025-08-19 00:05:27,paid,561.36
103155,3237,2025-06-16 20:48:03,paid,1708.14
103156,5899,2025-05-21 17:46:42,paid,661.45
103157,44,2025-05-22 02:18:44,paid,129.47
103158,489,2025-04-12 03:17:18,paid,457.17
103159,4277,2025-10-14 17:17:00,paid,239.15
103160,3149,2025-07-19 10:48:56,paid,247.34
103161,4724,2024-12-20 02:32:23,paid,44.76
