order_id,product_id,qty,unit_price,category
102830,1027,1,39.69,apparel
102830,1169,1,65.55,apparel
102830,1139,1,72.94,toys
102831,1027,1,39.69,apparel
102831,1112,3,127.34,home
102831,1116,1,69.4,apparel
102831,1196,1,66.67,toys
102831,1163,3,44.76,apparel
102832,1075,1,120.0,apparel
102832,1019,1,24.87,apparel
102832,1189,2,166.61,sports
102832,1114,1,30.75,beauty
102832,1095,1,142.85,home
102833,1013,2,158.77,home
102833,1013,1,158.77,home
102834,1064,2,113.17,toys
102834,1017,2,64.91,toys
102835,1123,2,137.79,toys
102835,1182,1,91.46,toys
102835,1061,1,152.78,home
102836,1069,1,669.52,electronics
102837,1195,2,63.61,beauty
102837,1187,1,88.13,home
102837,1153,2,92.0,apparel
102837,1117,1,561.36,electronics
102837,1165,2,63.74,toys
102838,1190,1,96.53,toys
102839,1027,1,39.69,apparel
102839,1006,1,118.58,home
102839,1113,1,37.17,beauty
102840,1133,2,38.13,apparel
102840,1109,1,143.46,home
102840,1160,1,76.21,apparel
102841,1138,2,150.0,toys
102841,1070,1,42.31,apparel
102841,1172,2,79.06,toys
102842,1199,1,149.07,home
102842,1126,1,115.29,home
102842,1171,2,38.27,beauty
102843,1159,3,70.36,toys
102843,1016,1,429.58,electronics
102844,1147,1,182.4,sports
102844,1000,1,67.95,toys
102844,1063,1,87.92,home
102845,1173,1,26.26,beauty
102846,1171,1,38.27,beauty
102846,1037,1,118.8,home
102846,1106,2,63.83,apparel
102847,1135,1,87.54,toys
102848,1092,1,77.48,apparel
102848,1058,1,54.58,apparel
102848,1009,1,105.75,apparel
102848,1139,2,72.94,toys
102848,1189,1,166.61,sports
102849,1104,2,773.63,electronics
102849,1051,1,134.7,toys
102849,1044,1,79.34,apparel
102849,1037,1,118.8,home
102850,1129,1,101.0,home
102850,1103,1,41.46,toys
102851,1169,2,65.55,apparel
102851,1048,1,45.43,beauty
102851,1176,2,313.34,electronics
102851,1116,1,69.4,apparel
102852,1163,1,44.76,apparel
102852,1092,2,77.48,apparel
102852,1066,1,48.25,beauty
102852,1042,2,56.2,toys
102853,1139,1,72.94,toys
102853,1054,2,25.79,beauty
102854,1012,1,110.45,sports
102854,1198,1,107.06,sports
102854,1052,1,49.7,home
102854,1062,3,112.71,toys
102855,1151,1,369.17,electronics
102855,1086,1,43.56,toys
102856,1164,1,52.34,beauty
102857,1124,1,71.79,apparel
102857,1190,1,96.53,toys
102857,1006,1,118.58,home
102857,1093,1,131.17,home
102858,1097,2,621.01,electronics
102858,1071,1,122.96,sports
102858,1095,1,142.85,home
102858,1051,3,134.7,toys
102858,1028,2,38.01,apparel
102859,1163,1,44.76,apparel
102859,1089,1,80.78,toys
102859,1107,1,172.14,sports
102859,1083,2,71.77,beauty
102859,1161,1,129.47,home
102860,1106,1,63.83,apparel
102860,1068,1,141.22,home
102860,1021,1,364.48,electronics
102860,1079,2,62.01,toys
102860,1052,1,49.7,home
102861,1170,1,376.79,electronics
102861,1096,1,196.33,home
102862,1138,1,150.0,toys
102863,1177,1,97.44,apparel
102864,1005,1,57.79,apparel
102864,1031,3,37.46,apparel
102864,1010,1,76.62,apparel
102865,1194,1,104.36,home
102865,1159,3,70.36,toys
102866,1112,1,127.34,home
102867,1002,1,79.14,home
102867,1085,1,121.79,home
102867,1199,1,149.07,home
102868,1021,1,364.48,electronics
102868,1093,1,131.17,home
102868,1100,1,49.23,beauty
102869,1021,1,364.48,electronics
102869,1126,1,115.29,home
102869,1052,1,49.7,home
102869,1038,1,122.46,toys
102869,1036,1,107.37,toys
102870,1086,1,43.56,toys
102870,1051,2,134.7,toys
102871,1052,3,49.7,home
102872,1054,2,25.79,beauty
102872,1158,1,312.55,electronics
102872,1058,1,54.58,apparel
102872,1146,1,121.57,home
102872,1197,1,139.32,home
102873,1085,3,121.79,home
102873,1013,1,158.77,home
102874,1105,2,82.83,toys
102875,1050,1,178.86,home
102876,1194,1,104.36,home
102876,1000,3,67.95,toys
102876,1103,1,41.46,toys
102877,1094,2,547.11,electronics
102878,1115,2,86.79,toys
102878,1164,1,52.34,beauty
102878,1037,1,118.8,home
102878,1077,1,473.59,electronics
102878,1133,1,38.13,apparel
102879,1177,1,97.44,apparel
102880,1134,1,155.01,sports
102880,1046,1,36.61,toys
102881,1183,1,66.39,toys
102881,1135,1,87.54,toys
102881,1035,1,175.22,home
102882,1036,2,107.37,toys
102882,1013,2,158.77,home
102882,1121,2,823.88,electronics
102882,1140,1,122.22,home
102882,1139,1,72.94,toys
102883,1159,1,70.36,toys
102883,1116,3,69.4,apparel
102883,1157,1,82.41,apparel
102883,1107,3,172.14,sports
102883,1114,2,30.75,beauty
102884,1183,2,66.39,toys
102884,1055,1,157.79,home
102884,1074,1,58.4,toys
102885,1028,1,38.01,apparel
102885,1067,1,409.91,electronics
102886,1127,1,96.09,sports
102886,1116,1,69.4,apparel
102887,1107,1,172.14,sports
102887,1161,1,129.47,home
102888,1105,2,82.83,toys
102888,1024,1,335.53,electronics
102889,1023,1,172.47,home
102890,1032,3,179.93,sports
102890,1037,3,118.8,home
102890,1111,1,765.4,electronics
102890,1051,1,134.7,toys
102891,1086,2,43.56,toys
102891,1082,1,477.1,electronics
102891,1129,2,101.0,home
102892,1091,1,119.6,home
102892,1062,1,112.71,toys
102892,1076,1,80.0,beauty
102892,1036,1,107.37,toys
102892,1011,2,44.07,beauty
102893,1153,1,92.0,apparel
102893,1048,1,45.43,beauty
102894,1161,1,129.47,home
102895,1131,1,220.75,sports
102895,1198,1,107.06,sports
102895,1068,1,141.22,home
102896,1195,1,63.61,beauty
102896,1087,1,90.05,toys
102896,1127,1,96.09,sports
102897,1025,2,117.69,home
102897,1127,1,96.09,sports
102897,1000,2,67.95,toys
102898,1163,1,44.76,apparel
102898,1015,2,115.97,home
102899,1058,1,54.58,apparel
102899,1037,1,118.8,home
102899,1143,1,164.32,home
102900,1110,1,107.71,home
102900,1093,1,131.17,home
102901,1071,1,122.96,sports
102901,1037,2,118.8,home
102901,1183,1,66.39,toys
102901,1166,1,437.37,electronics
102902,1117,1,561.36,electronics
102902,1150,1,78.59,apparel
102902,1135,2,87.54,toys
102903,1002,3,79.14,home
102903,1161,1,129.47,home
102903,1076,1,80.0,beauty
102903,1184,1,183.03,home
102903,1117,1,561.36,electronics
102904,1153,1,92.0,apparel
102904,1135,2,87.54,toys
102904,1174,2,67.19,toys
102905,1083,1,71.77,beauty
102905,1119,1,45.11,toys
102906,1109,3,143.46,home
102907,1137,1,440.88,electronics
102908,1134,1,155.01,sports
102909,1156,2,29.46,beauty
102909,1082,1,477.1,electronics
102909,1165,1,63.74,toys
102909,1038,2,122.46,toys
102910,1048,2,45.43,beauty
102910,1148,2,601.77,electronics
102911,1108,3,70.01,toys
102912,1191,2,615.38,electronics
102912,1043,2,130.77,home
102912,1123,1,137.79,toys
102912,1027,1,39.69,apparel
102913,1037,1,118.8,home
102913,1048,1,45.43,beauty
102914,1148,1,601.77,electronics
102914,1056,1,82.62,toys
102914,1090,1,144.6,sports
102914,1022,2,278.89,electronics
102915,1016,1,429.58,electronics
102915,1047,1,763.91,electronics
102916,1056,1,82.62,toys
102916,1102,1,80.38,apparel
102916,1188,1,47.39,toys
102916,1043,1,130.77,home
102917,1150,1,78.59,apparel
102917,1062,1,112.71,toys
102917,1006,1,118.58,home
102917,1110,3,107.71,home
102918,1094,1,547.11,electronics
102918,1005,1,57.79,apparel
102918,1151,3,369.17,electronics
102918,1111,1,765.4,electronics
102918,1104,3,773.63,electronics
102919,1109,2,143.46,home
102919,1061,1,152.78,home
102919,1066,1,48.25,beauty
102919,1079,1,62.01,toys
102919,1075,1,120.0,apparel
102920,1062,1,112.71,toys
102920,1010,2,76.62,apparel
102920,1032,1,179.93,sports
102920,1040,1,67.39,apparel
102920,1039,2,63.26,beauty
102921,1126,1,115.29,home
102921,1004,1,400.73,electronics
102922,1071,3,122.96,sports
102922,1154,2,97.43,sports
102923,1006,1,118.58,home
102923,1105,1,82.83,toys
102924,1061,1,152.78,home
102924,1135,1,87.54,toys
102925,1099,1,225.43,home
102925,1178,1,243.28,sports
102925,1018,1,66.56,toys
102925,1110,1,107.71,home
102926,1169,1,65.55,apparel
102926,1109,1,143.46,home
102926,1174,1,67.19,toys
102926,1073,1,250.0,home
102927,1146,1,121.57,home
102928,1114,1,30.75,beauty
102928,1187,2,88.13,home
102928,1184,1,183.03,home
102928,1063,1,87.92,home
102928,1004,1,400.73,electronics
102929,1108,1,70.01,toys
102929,1022,1,278.89,electronics
102929,1159,3,70.36,toys
102929,1112,2,127.34,home
102929,1010,1,76.62,apparel
102930,1028,1,38.01,apparel
102930,1150,1,78.59,apparel
102930,1082,1,477.1,electronics
102931,1022,2,278.89,electronics
102931,1184,1,183.03,home
102931,1136,1,184.84,sports
102931,1178,1,243.28,sports
102932,1088,1,71.3,apparel
102932,1125,1,64.84,apparel
102932,1055,1,157.79,home
102932,1193,1,43.36,apparel
102933,1170,2,376.79,electronics
102933,1135,2,87.54,toys
102934,1036,1,107.37,toys
102934,1000,1,67.95,toys
102935,1193,3,43.36,apparel
102935,1110,1,107.71,home
102936,1028,1,38.01,apparel
102936,1105,1,82.83,toys
102936,1002,1,79.14,home
102937,1080,1,129.37,home
102937,1064,1,113.17,toys
102937,1184,1,183.03,home
102937,1142,3,67.88,apparel
102937,1187,2,88.13,home
102938,1002,1,79.14,home
102938,1180,2,213.1,home
102938,1153,1,92.0,apparel
102939,1072,1,69.35,apparel
102939,1090,1,144.6,sports
102940,1161,1,129.47,home
102940,1072,2,69.35,apparel
102940,1127,1,96.09,sports
102940,1183,3,66.39,toys
102941,1075,1,120.0,apparel
102941,1148,1,601.77,electronics
102941,1170,1,376.79,electronics
102941,1085,1,121.79,home
102941,1038,2,122.46,toys
102942,1190,1,96.53,toys
102942,1134,2,155.01,sports
102942,1182,1,91.46,toys
102942,1131,3,220.75,sports
102943,1111,2,765.4,electronics
102943,1046,1,36.61,toys
102943,1049,2,136.59,sports
102943,1150,2,78.59,apparel
102943,1050,1,178.86,home
102944,1077,1,473.59,electronics
102944,1080,1,129.37,home
102944,1027,1,39.69,apparel
102945,1062,2,112.71,toys
102946,1002,1,79.14,home
102946,1038,1,122.46,toys
102946,1021,1,364.48,electronics
102946,1100,1,49.23,beauty
102946,1126,1,115.29,home
102947,1037,2,118.8,home
102947,1129,2,101.0,home
102947,1183,1,66.39,toys
102947,1036,3,107.37,toys
102948,1174,1,67.19,toys
102948,1092,1,77.48,apparel
102948,1153,1,92.0,apparel
102948,1105,1,82.83,toys
102949,1000,2,67.95,toys
102949,1125,2,64.84,apparel
102949,1186,2,59.41,toys
102950,1001,1,80.0,beauty
102950,1068,1,141.22,home
102951,1145,1,92.63,sports
102952,1199,1,149.07,home
102952,1010,1,76.62,apparel
102952,1147,1,182.4,sports
102952,1007,2,369.89,electronics
102952,1101,2,209.21,home
102953,1025,1,117.69,home
102954,1074,1,58.4,toys
102954,1088,1,71.3,apparel
102954,1115,1,86.79,toys
102955,1132,2,80.71,sports
102955,1019,1,24.87,apparel
102955,1051,1,134.7,toys
102956,1195,1,63.61,beauty
102956,1198,1,107.06,sports
102956,1151,2,369.17,electronics
102956,1051,1,134.7,toys
102957,1172,2,79.06,toys
102957,1008,1,598.44,electronics
102958,1195,1,63.61,beauty
102958,1131,3,220.75,sports
102958,1012,1,110.45,sports
102959,1125,2,64.84,apparel
102959,1164,2,52.34,beauty
102959,1055,2,157.79,home
102959,1087,1,90.05,toys
102960,1131,1,220.75,sports
102961,1021,2,364.48,electronics
102961,1140,1,122.22,home
102962,1054,1,25.79,beauty
102963,1065,1,105.62,home
102963,1170,1,376.79,electronics
102964,1074,1,58.4,toys
102964,1183,1,66.39,toys
102964,1133,1,38.13,apparel
102964,1008,1,598.44,electronics
102964,1149,1,132.8,home
102965,1075,3,120.0,apparel
102965,1082,1,477.1,electronics
102965,1193,1,43.36,apparel
102965,1078,3,71.17,toys
102965,1037,1,118.8,home
102966,1082,1,477.1,electronics
102967,1199,1,149.07,home
102967,1021,1,364.48,electronics
102967,1162,1,46.53,beauty
102967,1169,1,65.55,apparel
102968,1139,1,72.94,toys
102969,1042,1,56.2,toys
102969,1194,1,104.36,home
102969,1087,1,90.05,toys
102969,1096,1,196.33,home
102970,1018,1,66.56,toys
102970,1019,1,24.87,apparel
102970,1118,2,108.89,sports
102971,1039,1,63.26,beauty
102971,1099,1,225.43,home
102972,1150,1,78.59,apparel
102972,1118,3,108.89,sports
102972,1058,2,54.58,apparel
102973,1105,1,82.83,toys
102973,1166,1,437.37,electronics
102973,1006,1,118.58,home
102974,1056,1,82.62,toys
102974,1137,1,440.88,electronics
102974,1090,1,144.6,sports
102974,1020,1,74.9,apparel
102975,1199,2,149.07,home
102976,1160,2,76.21,apparel
102977,1010,1,76.62,apparel
102977,1029,1,86.81,toys
102977,1056,1,82.62,toys
102977,1096,1,196.33,home
102978,1085,1,121.79,home
102978,1053,1,49.48,beauty
102979,1153,1,92.0,apparel
102980,1019,3,24.87,apparel
102980,1090,1,144.6,sports
102981,1169,2,65.55,apparel
102981,1148,1,601.77,electronics
102982,1002,1,79.14,home
102983,1114,2,30.75,beauty
102983,1169,1,65.55,apparel
102984,1175,2,90.48,toys
102985,1026,2,260.63,sports
102985,1094,1,547.11,electronics
102985,1110,1,107.71,home
102985,1178,1,243.28,sports
102986,1013,3,158.77,home
102986,1145,2,92.63,sports
102986,1064,1,113.17,toys
102987,1146,2,121.57,home
102988,1055,1,157.79,home
102988,1143,1,164.32,home
102988,1006,2,118.58,home
102989,1144,1,99.05,apparel
102990,1026,1,260.63,sports
102990,1118,2,108.89,sports
102990,1122,1,342.13,electronics
102990,1023,2,172.47,home
102990,1189,1,166.61,sports
102991,1140,1,122.22,home
102991,1028,1,38.01,apparel
102991,1133,3,38.13,apparel
102991,1119,1,45.11,toys
102991,1128,1,60.05,beauty
102992,1020,1,74.9,apparel
102992,1191,1,615.38,electronics
102993,1157,3,82.41,apparel
102993,1183,1,66.39,toys
102994,1085,2,121.79,home
102994,1049,1,136.59,sports
102995,1055,2,157.79,home
102996,1176,1,313.34,electronics
102996,1012,3,110.45,sports
102996,1104,1,773.63,electronics
102996,1032,2,179.93,sports
102997,1128,1,60.05,beauty
102998,1162,1,46.53,beauty
102999,1093,1,131.17,home
103000,1131,1,220.75,sports
103001,1013,1,158.77,home
103001,1178,1,243.28,sports
103001,1150,1,78.59,apparel
103001,1173,3,26.26,beauty
103001,1154,1,97.43,sports
103002,1191,1,615.38,electronics
103002,1173,1,26.26,beauty
103002,1110,2,107.71,home
103002,1088,1,71.3,apparel
103002,1103,2,41.46,toys
103003,1171,3,38.27,beauty
103004,1151,1,369.17,electronics
103005,1019,1,24.87,apparel
103006,1180,1,213.1,home
103006,1034,3,20.67,beauty
103006,1189,2,166.61,sports
103006,1188,1,47.39,toys
103006,1146,1,121.57,home
103007,1077,1,473.59,electronics
103007,1173,1,26.26,beauty
103008,1146,1,121.57,home
103008,1038,1,122.46,toys
103008,1141,1,118.03,sports
103009,1182,1,91.46,toys
103010,1162,1,46.53,beauty
103011,1014,2,300.0,sports
103012,1177,1,97.44,apparel
103012,1012,1,110.45,sports
103012,1104,1,773.63,electronics
103012,1158,2,312.55,electronics
103013,1106,2,63.83,apparel
103014,1167,1,144.0,home
103015,1098,1,69.54,apparel
103015,1112,2,127.34,home
103016,1022,1,278.89,electronics
103016,1118,1,108.89,sports
103016,1025,1,117.69,home
103017,1042,1,56.2,toys
103017,1169,2,65.55,apparel
103017,1140,2,122.22,home
103018,1047,1,763.91,electronics
103019,1160,2,76.21,apparel
103020,1167,2,144.0,home
103020,1185,1,48.99,beauty
103020,1064,1,113.17,toys
103020,1010,1,76.62,apparel
103021,1185,3,48.99,beauty
103021,1199,2,149.07,home
103021,1010,3,76.62,apparel
103021,1140,2,122.22,home
103021,1068,2,141.22,home
103022,1008,2,598.44,electronics
103022,1057,1,81.2,apparel
103022,1023,1,172.47,home
103023,1177,1,97.44,apparel
103023,1061,3,152.78,home
103023,1180,1,213.1,home
103023,1148,1,601.77,electronics
103023,1037,1,118.8,home
103024,1190,1,96.53,toys
103024,1022,1,278.89,electronics
103024,1102,1,80.38,apparel
103024,1195,1,63.61,beauty
103025,1033,1,191.18,sports
103025,1100,1,49.23,beauty
103025,1140,2,122.22,home
103025,1086,2,43.56,toys
103026,1135,2,87.54,toys
103026,1004,1,400.73,electronics
103026,1019,2,24.87,apparel
103026,1120,1,80.91,apparel
103027,1114,1,30.75,beauty
103027,1073,1,250.0,home
103027,1167,1,144.0,home
103027,1015,2,115.97,home
103028,1059,2,80.98,sports
103028,1010,1,76.62,apparel
103029,1144,1,99.05,apparel
103029,1009,1,105.75,apparel
103029,1037,1,118.8,home
103030,1106,1,63.83,apparel
103031,1171,1,38.27,beauty
103031,1117,1,561.36,electronics
103031,1037,1,118.8,home
103031,1124,1,71.79,apparel
103031,1035,1,175.22,home
103032,1111,1,765.4,electronics
103032,1058,1,54.58,apparel
103033,1102,1,80.38,apparel
103033,1004,1,400.73,electronics
103034,1062,1,112.71,toys
103034,1195,1,63.61,beauty
103034,1162,1,46.53,beauty
103034,1198,1,107.06,sports
103034,1031,1,37.46,apparel
103035,1037,2,118.8,home
103035,1165,3,63.74,toys
103035,1148,2,601.77,electronics
103035,1150,2,78.59,apparel
103035,1173,1,26.26,beauty
103036,1118,1,108.89,sports
103036,1101,3,209.21,home
103036,1020,3,74.9,apparel
103036,1195,2,63.61,beauty
103036,1076,1,80.0,beauty
103037,1193,1,43.36,apparel
103037,1042,2,56.2,toys
103038,1071,1,122.96,sports
103038,1167,1,144.0,home
103039,1145,1,92.63,sports
103039,1014,1,300.0,sports
103040,1108,1,70.01,toys
103040,1056,1,82.62,toys
103040,1136,2,184.84,sports
103040,1120,1,80.91,apparel
103040,1098,1,69.54,apparel
103041,1104,1,773.63,electronics
103041,1153,1,92.0,apparel
103042,1053,1,49.48,beauty
103042,1123,1,137.79,toys
103042,1177,1,97.44,apparel
103042,1107,1,172.14,sports
103043,1132,1,80.71,sports
103044,1172,1,79.06,toys
103044,1095,3,142.85,home
103044,1021,1,364.48,electronics
103045,1137,1,440.88,electronics
103045,1018,1,66.56,toys
103045,1081,1,25.98,beauty
103046,1080,1,129.37,home
103046,1184,2,183.03,home
103046,1170,2,376.79,electronics
103046,1085,2,121.79,home
103046,1102,3,80.38,apparel
103047,1090,1,144.6,sports
103047,1069,1,669.52,electronics
103047,1138,1,150.0,toys
103047,1174,1,67.19,toys
103047,1080,2,129.37,home
103048,1130,2,372.96,electronics
103048,1011,1,44.07,beauty
103048,1138,1,150.0,toys
103049,1057,1,81.2,apparel
103049,1170,1,376.79,electronics
103050,1139,1,72.94,toys
103051,1152,1,73.32,beauty
103051,1030,1,118.13,toys
103051,1129,1,101.0,home
103052,1139,3,72.94,toys
103052,1144,1,99.05,apparel
103052,1028,1,38.01,apparel
103052,1163,1,44.76,apparel
103053,1012,3,110.45,sports
103054,1062,1,112.71,toys
103055,1199,1,149.07,home
103055,1183,1,66.39,toys
103056,1149,1,132.8,home
103056,1189,3,166.61,sports
103056,1027,3,39.69,apparel
103056,1024,1,335.53,electronics
103056,1192,1,127.14,home
103057,1123,2,137.79,toys
103057,1091,1,119.6,home
103058,1193,2,43.36,apparel
103058,1172,1,79.06,toys
103058,1043,2,130.77,home
103059,1103,1,41.46,toys
103059,1130,2,372.96,electronics
103060,1136,1,184.84,sports
103060,1087,1,90.05,toys
103060,1144,1,99.05,apparel
103061,1155,1,44.62,apparel
103061,1183,1,66.39,toys
103061,1100,3,49.23,beauty
103061,1156,1,29.46,beauty
103061,1028,1,38.01,apparel
103062,1086,1,43.56,toys
103062,1111,1,765.4,electronics
103062,1162,1,46.53,beauty
103063,1094,2,547.11,electronics
103064,1070,1,42.31,apparel
103065,1035,1,175.22,home
103066,1050,2,178.86,home
103066,1106,1,63.83,apparel
103066,1002,1,79.14,home
103067,1048,1,45.43,beauty
103067,1000,1,67.95,toys
103067,1169,1,65.55,apparel
103067,1168,1,161.73,sports
103068,1092,2,77.48,apparel
103068,1179,2,42.04,apparel
103069,1011,1,44.07,beauty
103069,1110,2,107.71,home
103069,1158,3,312.55,electronics
103070,1103,1,41.46,toys
103071,1072,1,69.35,apparel
103071,1015,1,115.97,home
103071,1013,1,158.77,home
103072,1118,1,108.89,sports
103073,1153,2,92.0,apparel
103074,1113,2,37.17,beauty
103074,1076,1,80.0,beauty
103074,1148,2,601.77,electronics
103074,1156,1,29.46,beauty
103074,1091,1,119.6,home
103075,1076,1,80.0,beauty
103076,1062,1,112.71,toys
103076,1119,2,45.11,toys
103076,1062,1,112.71,toys
103076,1005,1,57.79,apparel
103076,1073,1,250.0,home
103077,1152,1,73.32,beauty
103078,1163,1,44.76,apparel
103079,1080,2,129.37,home
103079,1093,1,131.17,home
103079,1134,2,155.01,sports
103079,1133,1,38.13,apparel
103079,1051,1,134.7,toys
103080,1164,1,52.34,beauty
103081,1132,1,80.71,sports
103081,1069,1,669.52,electronics
103081,1115,1,86.79,toys
103081,1118,1,108.89,sports
103082,1124,1,71.79,apparel
103082,1054,1,25.79,beauty
103082,1091,1,119.6,home
103082,1002,1,79.14,home
103082,1119,2,45.11,toys
103083,1195,1,63.61,beauty
103083,1124,1,71.79,apparel
103083,1151,3,369.17,electronics
103084,1100,1,49.23,beauty
103084,1161,3,129.47,home
103084,1138,1,150.0,toys
103085,1003,1,201.69,sports
103085,1081,1,25.98,beauty
103085,1014,1,300.0,sports
103086,1168,1,161.73,sports
103086,1104,1,773.63,electronics
103086,1058,1,54.58,apparel
103086,1057,2,81.2,apparel
103087,1028,1,38.01,apparel
103087,1016,2,429.58,electronics
103087,1176,1,313.34,electronics
103087,1050,1,178.86,home
103088,1056,1,82.62,toys
103089,1143,1,164.32,home
103090,1121,2,823.88,electronics
103090,1033,2,191.18,sports
103091,1140,2,122.22,home
103091,1121,1,823.88,electronics
103091,1119,1,45.11,toys
103091,1081,2,25.98,beauty
103091,1193,1,43.36,apparel
103092,1134,1,155.01,sports
103093,1103,1,41.46,toys
103094,1196,2,66.67,toys
103095,1190,1,96.53,toys
103095,1081,1,25.98,beauty
103095,1198,1,107.06,sports
103095,1087,3,90.05,toys
103096,1041,2,113.13,home
103096,1063,1,87.92,home
103096,1127,1,96.09,sports
103097,1121,1,823.88,electronics
103097,1163,1,44.76,apparel
103097,1115,1,86.79,toys
103097,1012,1,110.45,sports
103098,1060,1,113.18,home
103099,1089,1,80.78,toys
103099,1095,3,142.85,home
103099,1060,2,113.18,home
103099,1055,1,157.79,home
103100,1131,2,220.75,sports
103101,1181,2,61.81,apparel
103101,1189,3,166.61,sports
103101,1145,1,92.63,sports
103101,1009,1,105.75,apparel
103102,1178,2,243.28,sports
103102,1066,2,48.25,beauty
103102,1080,2,129.37,home
103102,1076,1,80.0,beauty
103102,1194,1,104.36,home
103103,1012,1,110.45,sports
103104,1012,2,110.45,sports
103104,1067,1,409.91,electronics
103105,1160,1,76.21,apparel
103105,1053,1,49.48,beauty
103105,1143,2,164.32,home
103105,1173,1,26.26,beauty
103105,1151,1,369.17,electronics
103106,1112,1,127.34,home
103107,1124,1,71.79,apparel
103107,1034,1,20.67,beauty
103108,1040,1,67.39,apparel
103108,1167,3,144.0,home
103109,1120,2,80.91,apparel
103109,1073,1,250.0,home
103109,1138,2,150.0,toys
103109,1171,1,38.27,beauty
103110,1039,1,63.26,beauty
103110,1052,1,49.7,home
103110,1163,1,44.76,apparel
103111,1085,1,121.79,home
103111,1107,1,172.14,sports
103111,1164,2,52.34,beauty
103112,1122,1,342.13,electronics
103112,1072,1,69.35,apparel
103112,1080,1,129.37,home
103113,1021,1,364.48,electronics
103113,1081,1,25.98,beauty
103113,1016,1,429.58,electronics
103113,1043,1,130.77,home
103113,1179,1,42.04,apparel
103114,1162,1,46.53,beauty
103114,1068,1,141.22,home
103115,1062,3,112.71,toys
103115,1085,1,121.79,home
103115,1122,2,342.13,electronics
103116,1019,1,24.87,apparel
103116,1185,1,48.99,beauty
103116,1016,1,429.58,electronics
103117,1199,1,149.07,home
103117,1146,1,121.57,home
103118,1065,1,105.62,home
103118,1071,1,122.96,sports
103119,1123,1,137.79,toys
103120,1152,1,73.32,beauty
103120,1110,1,107.71,home
103120,1195,1,63.61,beauty
103121,1017,1,64.91,toys
103122,1124,2,71.79,apparel
103122,1049,3,136.59,sports
103122,1119,1,45.11,toys
103123,1045,1,437.44,electronics
103124,1080,1,129.37,home
103125,1182,1,91.46,toys
103126,1079,1,62.01,toys
103126,1179,3,42.04,apparel
103126,1127,1,96.09,sports
103126,1010,2,76.62,apparel
103127,1154,1,97.43,sports
103127,1096,1,196.33,home
103128,1127,1,96.09,sports
103128,1148,1,601.77,electronics
103128,1176,2,313.34,electronics
103128,1033,1,191.18,sports
103129,1118,2,108.89,sports
103130,1036,2,107.37,toys
103131,1138,1,150.0,toys
103131,1095,1,142.85,home
103132,1119,1,45.11,toys
103132,1188,1,47.39,toys
103132,1173,1,26.26,beauty
103132,1031,1,37.46,apparel
103133,1088,1,71.3,apparel
103133,1112,2,127.34,home
103133,1097,1,621.01,electronics
103133,1141,1,118.03,sports
103133,1149,1,132.8,home
103134,1080,1,129.37,home
103134,1152,1,73.32,beauty
103134,1122,1,342.13,electronics
103134,1169,2,65.55,apparel
103134,1085,1,121.79,home
103135,1183,1,66.39,toys
103136,1100,1,49.23,beauty
103136,1037,3,118.8,home
103136,1129,2,101.0,home
103136,1130,1,372.96,electronics
103136,1170,1,376.79,electronics
103137,1057,2,81.2,apparel
103137,1033,2,191.18,sports
103137,1024,1,335.53,electronics
103137,1183,3,66.39,toys
103137,1031,1,37.46,apparel
103138,1020,1,74.9,apparel
103138,1116,2,69.4,apparel
103138,1155,1,44.62,apparel
103138,1146,1,121.57,home
103139,1064,3,113.17,toys
103139,1051,1,134.7,toys
103139,1100,1,49.23,beauty
103139,1185,1,48.99,beauty
103140,1009,1,105.75,apparel
103140,1148,2,601.77,electronics
103140,1018,1,66.56,toys
103141,1043,1,130.77,home
103141,1157,1,82.41,apparel
103142,1005,2,57.79,apparel
103142,1037,1,118.8,home
103142,1025,1,117.69,home
103142,1146,2,121.57,home
103143,1139,1,72.94,toys
103143,1072,1,69.35,apparel
103143,1138,2,150.0,toys
103143,1007,1,369.89,electronics
103143,1059,2,80.98,sports
103144,1118,2,108.89,sports
103144,1171,2,38.27,beauty
103144,1082,1,477.1,electronics
103144,1162,3,46.53,beauty
103144,1178,1,243.28,sports
103145,1014,2,300.0,sports
103145,1050,1,178.86,home
103145,1049,1,136.59,sports
103145,1110,2,107.71,home
103146,1103,1,41.46,toys
103147,1043,1,130.77,home
103147,1173,1,26.26,beauty
103147,1096,1,196.33,home
103147,1097,1,621.01,electronics
103147,1118,1,108.89,sports
103148,1132,1,80.71,sports
103148,1024,2,335.53,electronics
103148,1125,1,64.84,apparel
103148,1009,2,105.75,apparel
103148,1132,1,80.71,sports
103149,1176,1,313.34,electronics
103149,1116,1,69.4,apparel
103149,1196,1,66.67,toys
103149,1032,1,179.93,sports
103149,1044,1,79.34,apparel
103150,1055,1,157.79,home
103150,1132,1,80.71,sports
103150,1125,1,64.84,apparel
103150,1153,2,92.0,apparel
103150,1125,2,64.84,apparel
103151,1119,3,45.11,toys
103152,1127,1,96.09,sports
103152,1021,2,364.48,electronics
103152,1054,1,25.79,beauty
103153,1047,1,763.91,electronics
103153,1166,1,437.37,electronics
103154,1117,1,561.36,electronics
103155,1054,1,25.79,beauty
103155,1085,1,121.79,home
103155,1104,1,773.63,electronics
103155,1176,1,313.34,electronics
103155,1077,1,473.59,electronics
103156,1113,2,37.17,beauty
103156,1099,1,225.43,home
