user_id,signup_date,country,channel
1891,2025-01-24,RO,search
1892,2024-01-15,DE,email
1893,2025-05-17,IT,direct
1894,2024-01-29,RO,social
1895,2024-06-16,FR,email
1896,2024-04-08,UK,direct
1897,2025-09-13,FR,display
1898,2025-01-17,RO,email
1899,2024-09-22,RO,search
1900,2023-09-13,IT,direct
1901,2024-10-12,FR,email
1902,2025-04-20,RO,search
1903,2024-09-02,IT,search
1904,2025-07-27,RO,direct
1905,2024-10-21,UK,search
1906,2025-01-27,RO,referral
1907,2024-12-15,US,search
1908,2023-09-20,RO,direct
1909,2024-10-13,RO,social
1910,2025-03-14,RO,email
1911,2024-09-04,RO,direct
1912,2023-12-08,US,social
1913,2024-03-04,US,email
1914,2025-08-25,RO,search
1915,2024-12-22,DE,search
1916,2024-05-08,UK,search
1917,2025-05-24,US,display
1918,2025-10-22,FR,search
1919,2024-12-29,RO,search
1920,2024-03-03,DE,social
1921,2024-12-04,UK,affiliate
1922,2025-03-26,RO,display
1923,2024-08-11,FR,search
1924,2024-08-08,RO,search
1925,2024-03-28,IT,referral
1926,2025-09-14,RO,search
1927,2024-04-27,FR,direct
1928,2025-08-09,DE,direct
1929,2025-04-05,FR,direct
1930,2025-06-09,RO,search
1931,2025-09-03,FR,direct
1932,2024-08-07,FR,direct
1933,2024-09-21,FR,email
1934,2024-01-08,FR,social
1935,2025-07-27,UK,search
1936,2025-03-18,IT,search
1937,2024-01-02,RO,email
1938,2024-02-24,IT,email
1939,2023-12-07,DE,social
1940,2025-10-27,RO,social
1941,2024-07-13,RO,social
1942,2024-04-22,RO,affiliate
1943,2024-05-15,IT,direct
1944,2025-01-24,UK,search
1945,2025-07-20,IT,social
1946,2024-03-01,DE,search
1947,2024-07-18,DE,affiliate
1948,2025-10-01,RO,display
1949,2024-01-22,RO,referral
1950,2025-07-26,DE,search
1951,2023-11-28,RO,referral
1952,2025-08-07,RO,search
1953,2024-03-25,FR,affiliate
1954,2025-06-09,UK,search
1955,2025-08-12,US,direct
1956,2023-12-01,US,email
1957,2025-08-21,FR,affiliate
1958,2024-12-24,DE,direct
1959,2023-10-06,FR,search
1960,2025-05-10,IT,search
1961,2024-10-02,RO,direct
1962,2023-09-07,DE,social
1963,2024-08-06,IT,search
1964,2023-12-25,RO,social
1965,2023-11-12,FR,email
1966,2025-06-22,FR,search
1967,2025-02-19,RO,search
1968,2023-12-11,RO,search
1969,2023-12-05,RO,social
1970,2023-12-19,RO,direct
1971,2025-09-05,RO,referral
1972,2023-10-22,IT,affiliate
1973,2024-11-21,RO,search
1974,2025-05-30,DE,direct
1975,2024-06-08,RO,email
1976,2024-03-31,US,search
1977,2025-06-17,RO,direct
1978,2025-04-06,DE,direct
1979,2025-04-19,US,display
1980,2025-07-30,IT,display
1981,2025-04-11,RO,search
1982,2025-04-08,IT,search
1983,2024-01-05,DE,display
1984,2024-03-27,DE,search
1985,2025-02-24,RO,social
1986,2024-03-05,RO,direct
1987,2024-06-06,UK,direct
1988,2025-05-05,DE,social
1989,2024-03-18,DE,direct
1990,2024-08-13,UK,direct
1991,2023-09-08,IT,affiliate
1992,2023-10-08,RO,search
1993,2024-12-09,FR,search
1994,2025-08-22,RO,social
1995,2025-06-22,IT,search
1996,2025-04-14,UK,search
1997,2024-08-24,US,search
1998,2024-09-21,RO,social
1999,2025-08-18,RO,direct
2000,2025-02-21,RO,search
2001,2024-04-30,RO,display
2002,2024-11-04,RO,display
2003,2024-06-21,US,search
2004,2024-02-25,RO,direct
2005,2023-10-23,RO,email
2006,2025-06-15,IT,social
2007,2023-09-27,DE,direct
2008,2024-09-10,IT,search
2009,2024-07-19,RO,display
2010,2023-12-16,DE,search
2011,2024-02-06,RO,direct
2012,2023-10-25,RO,social
2013,2025-07-27,US,affiliate
2014,2023-11-17,RO,search
2015,2024-09-17,DE,affiliate
2016,2023-11-10,DE,direct
2017,2025-05-19,RO,social
2018,2025-07-15,US,affiliate
2019,2024-09-01,RO,social
2020,2024-08-05,UK,direct
2021,2023-11-29,US,email
2022,2024-04-07,FR,direct
2023,2025-10-24,US,direct
2024,2024-11-25,RO,social
2025,2024-08-31,DE,search
2026,2025-01-10,RO,social
2027,2025-01-13,UK,direct
2028,2024-09-05,US,search
2029,2024-12-14,RO,email
2030,2024-04-12,UK,direct
2031,2024-08-11,RO,social
2032,2025-06-06,FR,affiliate
2033,2024-12-12,DE,search
2034,2024-11-03,US,search
2035,2023-12-06,FR,direct
2036,2024-06-01,RO,search
2037,2025-06-27,RO,search
2038,2025-10-11,RO,direct
2039,2023-11-14,RO,social
2040,2025-02-19,RO,referral
2041,2025-04-17,US,referral
2042,2025-01-10,FR,search
2043,2025-06-10,DE,search
2044,2025-05-29,RO,display
2045,2024-04-21,US,social
2046,2024-12-11,UK,search
2047,2025-04-09,RO,display
2048,2024-06-14,UK,search
2049,2025-09-07,DE,direct
2050,2024-09-11,RO,search
2051,2024-08-18,DE,search
2052,2024-12-13,DE,search
2053,2024-04-14,RO,referral
2054,2025-08-22,US,display
2055,2023-12-01,IT,direct
2056,2025-06-05,UK,social
2057,2025-06-11,DE,social
2058,2024-03-29,DE,search
2059,2025-04-28,UK,email
2060,2024-09-14,DE,email
2061,2024-10-03,RO,affiliate
2062,2024-07-14,DE,search
2063,2025-01-28,IT,referral
2064,2024-01-03,DE,search
2065,2025-08-01,RO,referral
2066,2025-04-01,IT,search
2067,2024-01-24,RO,email
2068,2024-06-24,RO,social
2069,2023-11-22,RO,social
2070,2024-10-24,RO,email
2071,2025-04-10,IT,social
2072,2023-11-03,DE,social
2073,2023-12-25,RO,display
2074,2024-06-21,US,display
2075,2024-08-05,US,direct
2076,2025-09-16,US,search
2077,2024-07-23,RO,affiliate
2078,2025-02-01,DE,email
2079,2024-12-16,US,social
2080,2023-09-26,IT,email
2081,2024-07-28,RO,social
2082,2024-06-24,RO,search
2083,2024-03-03,DE,search
2084,2025-09-15,US,search
2085,2024-09-13,DE,display
2086,2024-07-16,DE,affiliate
2087,2025-05-11,RO,referral
2088,2024-09-08,UK,display
2089,2025-01-14,IT,search
2090,2024-11-15,RO,direct
2091,2025-04-16,IT,direct
2092,2025-08-27,US,social
2093,2025-03-14,RO,email
2094,2024-12-25,DE,referral
2095,2024-10-13,RO,email
2096,2025-03-14,IT,direct
2097,2025-10-14,FR,search
2098,2025-08-26,FR,search
2099,2024-02-03,IT,social
2100,2025-09-01,RO,email
2101,2025-01-12,US,direct
2102,2024-07-14,DE,referral
2103,2025-03-31,RO,social
2104,2025-01-01,UK,search
2105,2025-06-07,IT,direct
2106,2023-11-13,RO,affiliate
2107,2024-08-11,US,search
2108,2024-04-16,US,email
2109,2023-09-28,RO,display
2110,2024-10-12,US,direct
2111,2025-06-12,RO,email
2112,2024-12-04,RO,social
2113,2024-04-26,RO,referral
2114,2024-07-03,US,affiliate
2115,2025-01-27,UK,social
2116,2024-08-25,RO,social
2117,2025-04-15,DE,display
2118,2024-09-18,FR,search
2119,2025-10-17,RO,search
2120,2025-02-08,US,email
2121,2024-10-06,IT,social
2122,2025-10-01,DE,affiliate
2123,2025-10-04,US,search
2124,2025-08-18,DE,affiliate
2125,2024-05-21,US,social
2126,2025-03-03,UK,search
2127,2024-05-22,FR,search
2128,2024-04-07,RO,referral
2129,2025-09-30,US,direct
2130,2024-06-14,DE,search
2131,2023-12-03,RO,direct
2132,2023-10-25,RO,affiliate
2133,2023-12-27,FR,referral
2134,2023-11-17,DE,social
2135,2023-09-12,UK,display
2136,2025-06-04,US,search
2137,2024-04-03,RO,social
2138,2024-08-27,UK,referral
2139,2023-12-17,RO,email
2140,2024-04-24,US,social
2141,2023-09-17,IT,search
2142,2024-08-07,DE,display
2143,2025-10-27,UK,affiliate
2144,2025-08-11,RO,social
2145,2025-04-04,DE,referral
2146,2023-12-05,IT,search
2147,2025-09-22,DE,social
2148,2025-09-29,RO,direct
2149,2023-09-27,DE,social
2150,2023-09-13,IT,search
2151,2025-06-02,RO,email
2152,2023-09-21,RO,direct
2153,2023-09-28,UK,search
2154,2024-11-02,IT,referral
2155,2024-11-21,RO,direct
2156,2023-09-29,RO,search
2157,2025-10-22,RO,display
2158,2025-07-02,RO,social
2159,2024-06-07,DE,social
2160,2024-02-16,UK,direct
2161,2024-01-30,UK,referral
2162,2024-04-21,FR,search
2163,2024-09-11,RO,social
2164,2024-06-27,IT,email
2165,2024-09-29,DE,social
2166,2025-03-06,US,social
2167,2024-10-22,FR,search
2168,2025-05-11,RO,display
2169,2024-01-03,UK,social
2170,2025-04-04,RO,search
2171,2025-05-25,UK,direct
2172,2025-08-16,RO,direct
2173,2024-09-14,RO,email
2174,2024-08-18,US,social
2175,2024-12-11,RO,affiliate
2176,2024-01-06,IT,social
2177,2023-10-22,RO,search
2178,2024-01-26,FR,display
2179,2025-05-24,UK,search
2180,2025-04-14,DE,search
2181,2025-04-10,RO,search
2182,2025-09-11,RO,search
2183,2023-11-29,RO,search
2184,2023-09-17,RO,referral
2185,2024-05-26,UK,social
2186,2024-01-09,US,search
2187,2025-10-18,US,search
2188,2025-07-08,IT,referral
2189,2025-01-29,IT,email
2190,2024-01-29,UK,social
2191,2023-11-08,RO,direct
2192,2024-08-24,US,social
2193,2024-07-27,UK,social
2194,2025-09-10,FR,search
2195,2024-10-28,RO,social
2196,2023-11-14,DE,social
2197,2023-12-27,DE,affiliate
2198,2024-11-11,US,social
2199,2023-10-24,DE,email
2200,2024-06-07,RO,search
2201,2025-01-03,US,search
2202,2023-09-27,RO,social
2203,2024-07-20,DE,referral
2204,2024-04-13,RO,social
2205,2025-05-13,UK,affiliate
2206,2023-12-31,US,search
2207,2024-12-10,RO,search
2208,2024-05-12,US,search
2209,2024-09-10,RO,social
2210,2025-04-29,US,search
2211,2025-01-30,IT,search
2212,2025-04-21,IT,direct
2213,2024-04-07,RO,search
2214,2024-01-02,US,email
2215,2025-10-19,UK,social
2216,2025-02-21,RO,email
2217,2023-11-25,IT,email
2218,2024-02-01,RO,social
2219,2025-07-12,US,social
2220,2024-08-28,RO,display
2221,2023-12-30,UK,direct
2222,2025-02-13,DE,search
2223,2025-05-11,RO,search
2224,2025-01-22,RO,direct
2225,2023-10-19,RO,social
2226,2024-10-31,DE,email
2227,2025-08-02,RO,social
2228,2025-10-04,FR,search
2229,2024-08-22,RO,email
2230,2025-03-08,RO,email
2231,2025-04-08,UK,search
2232,2025-07-04,RO,social
2233,2024-06-17,US,direct
2234,2025-04-15,US,email
2235,2024-01-14,UK,search
2236,2024-12-04,FR,email
2237,2024-09-19,US,display
2238,2023-12-26,RO,direct
2239,2024-01-08,RO,affiliate
2240,2024-10-23,RO,search
2241,2024-04-29,IT,display
2242,2025-04-15,RO,affiliate
2243,2024-04-29,FR,search
2244,2025-04-30,US,social
2245,2025-01-06,US,social
2246,2025-03-16,DE,affiliate
2247,2024-02-15,RO,search
2248,2024-01-23,IT,email
2249,2023-09-11,FR,direct
2250,2024-12-24,RO,direct
2251,2025-07-24,RO,direct
2252,2025-03-15,US,referral
2253,2024-10-26,UK,search
2254,2024-02-08,IT,affiliate
2255,2024-03-26,US,social
2256,2024-01-16,FR,direct
2257,2024-06-20,DE,search
2258,2025-07-03,DE,referral
2259,2025-07-31,RO,affiliate
2260,2025-05-28,DE,direct
2261,2024-02-10,IT,search
2262,2023-10-13,FR,search
2263,2024-01-20,US,direct
2264,2025-03-05,DE,search
2265,2024-01-25,FR,direct
2266,2025-01-18,FR,search
2267,2025-04-23,FR,affiliate
2268,2023-09-22,UK,social
2269,2024-11-29,RO,affiliate
2270,2025-06-06,DE,display
2271,2025-04-27,RO,social
2272,2024-01-12,RO,search
2273,2024-09-14,DE,search
2274,2024-05-23,UK,email
2275,2025-04-16,US,email
2276,2024-05-23,FR,display
2277,2024-04-05,UK,email
2278,2024-10-24,DE,social
2279,2024-12-13,FR,social
2280,2024-10-23,RO,search
2281,2025-10-08,RO,social
2282,2024-04-16,RO,referral
2283,2023-12-10,DE,direct
2284,2024-05-19,RO,social
2285,2025-07-09,RO,email
2286,2024-11-04,RO,direct
2287,2025-06-18,US,social
2288,2024-12-11,RO,search
2289,2025-09-24,DE,search
2290,2023-12-31,RO,email
2291,2025-03-16,FR,referral
2292,2024-09-28,RO,display
2293,2024-09-20,RO,search
2294,2025-10-12,DE,search
2295,2024-07-02,RO,direct
2296,2025-08-14,RO,direct
2297,2024-02-16,RO,affiliate
2298,2024-03-31,RO,affiliate
2299,2024-12-19,RO,search
2300,2023-09-13,RO,direct
2301,2025-05-09,IT,direct
2302,2025-01-31,FR,search
2303,2025-04-15,DE,display
2304,2025-01-26,RO,search
2305,2025-07-17,US,search
2306,2025-02-03,RO,search
2307,2025-07-02,RO,search
2308,2024-04-01,FR,social
2309,2024-12-12,RO,social
2310,2025-01-13,RO,email
2311,2024-07-11,DE,social
2312,2025-09-16,US,search
2313,2025-01-03,DE,search
2314,2024-06-04,UK,affiliate
2315,2025-05-13,US,social
2316,2025-01-10,RO,social
2317,2024-11-28,RO,direct
2318,2025-10-04,RO,display
2319,2024-09-13,DE,direct
2320,2025-01-21,DE,email
2321,2025-04-09,US,search
2322,2024-11-11,UK,display
2323,2025-05-05,FR,search
2324,2025-03-23,RO,social
2325,2024-02-26,IT,search
2326,2024-07-09,US,direct
2327,2024-06-08,IT,search
2328,2023-10-14,RO,direct
2329,2025-08-20,FR,direct
2330,2024-07-24,RO,social
2331,2025-07-15,RO,display
2332,2024-11-28,RO,affiliate
2333,2023-12-19,FR,direct
2334,2025-05-30,UK,social
2335,2025-10-17,RO,direct
2336,2024-04-06,RO,social
2337,2024-12-16,DE,referral
2338,2024-09-12,RO,email
2339,2024-09-29,RO,social
2340,2024-04-29,DE,direct
2341,2025-06-21,IT,direct
2342,2025-04-10,RO,email
2343,2023-12-26,RO,search
2344,2025-07-31,RO,social
2345,2025-09-16,US,referral
2346,2025-05-17,UK,direct
2347,2025-10-28,UK,direct
2348,2025-06-13,RO,search
2349,2023-10-30,FR,social
2350,2025-03-14,RO,affiliate
2351,2024-01-13,FR,direct
2352,2024-02-19,US,search
2353,2024-09-22,FR,direct
2354,2025-03-07,US,email
2355,2024-05-18,UK,search
2356,2023-11-10,RO,social
2357,2025-05-15,US,social
2358,2025-01-30,RO,email
2359,2025-07-02,DE,search
2360,2024-02-14,RO,search
2361,2023-09-19,RO,direct
2362,2024-02-03,DE,search
2363,2024-10-08,RO,search
2364,2024-08-12,DE,social
2365,2024-08-11,FR,email
2366,2025-07-26,RO,direct
2367,2025-04-06,RO,social
2368,2025-05-02,FR,direct
2369,2025-08-22,RO,affiliate
2370,2025-10-19,UK,search
2371,2024-04-24,UK,search
2372,2025-02-19,IT,social
2373,2023-10-11,UK,social
2374,2025-09-21,DE,display
2375,2024-02-12,UK,email
2376,2024-12-04,RO,social
2377,2025-06-10,RO,search
2378,2024-01-14,IT,search
2379,2024-03-01,DE,email
2380,2024-04-10,IT,social
2381,2025-02-25,IT,email
2382,2024-12-30,US,search
2383,2025-02-16,US,affiliate
2384,2025-08-10,DE,direct
2385,2024-07-20,RO,search
2386,2025-09-22,FR,email
2387,2025-02-25,RO,referral
2388,2025-09-11,FR,social
2389,2024-02-01,UK,email
2390,2025-07-14,UK,search
2391,2025-08-05,RO,affiliate
2392,2025-01-10,RO,search
2393,2023-12-16,DE,referral
2394,2024-12-12,RO,display
2395,2023-11-11,US,direct
2396,2024-02-28,RO,display
2397,2023-10-08,RO,email
2398,2025-02-16,RO,social
2399,2024-02-19,FR,direct
2400,2024-05-15,FR,referral
2401,2024-09-15,RO,email
2402,2024-05-31,RO,referral
2403,2024-05-08,DE,email
2404,2025-01-29,RO,email
2405,2025-06-26,UK,social
2406,2025-08-20,FR,search
2407,2024-08-28,RO,search
2408,2025-05-24,RO,search
2409,2024-06-15,US,email
2410,2024-06-18,DE,social
2411,2025-07-05,UK,social
2412,2025-05-09,RO,referral
2413,2023-10-18,DE,social
2414,2024-07-05,RO,social
2415,2025-08-01,DE,search
2416,2025-07-01,US,search
2417,2025-04-29,RO,direct
2418,2023-09-09,RO,email
2419,2024-08-01,RO,direct
2420,2024-07-18,RO,search
2421,2024-11-08,RO,email
2422,2023-12-09,RO,search
2423,2024-02-08,IT,search
2424,2024-06-19,DE,search
2425,2025-03-24,RO,search
2426,2025-01-21,US,social
2427,2024-07-05,RO,search
2428,2025-08-13,US,referral
2429,2024-02-27,RO,social
2430,2024-10-14,US,search
2431,2025-10-02,FR,search
2432,2025-01-01,IT,email
2433,2025-04-28,US,search
2434,2025-05-04,RO,direct
2435,2024-02-27,US,referral
2436,2025-02-24,RO,search
2437,2025-03-02,RO,social
2438,2025-08-14,RO,search
2439,2024-05-28,DE,affiliate
2440,2024-12-08,RO,social
2441,2024-01-12,FR,search
2442,2024-03-29,DE,search
2443,2025-01-01,IT,affiliate
2444,2024-03-04,IT,social
2445,2024-09-07,DE,search
2446,2024-12-20,RO,display
2447,2024-03-02,RO,email
2448,2024-06-13,RO,direct
2449,2025-04-04,RO,search
2450,2024-04-09,RO,direct
2451,2025-04-28,RO,affiliate
2452,2025-06-13,US,search
2453,2024-04-04,FR,display
2454,2025-04-21,RO,social
2455,2025-06-21,FR,referral
2456,2024-06-17,RO,search
2457,2025-09-28,DE,affiliate
2458,2024-05-29,FR,social
2459,2024-05-19,DE,referral
2460,2025-10-02,DE,social
2461,2024-11-24,US,referral
2462,2024-04-07,US,direct
2463,2024-06-19,FR,search
2464,2025-01-03,FR,direct
2465,2025-08-03,FR,referral
2466,2023-11-25,RO,search
2467,2025-03-13,RO,social
2468,2023-09-17,RO,email
2469,2025-09-24,DE,social
2470,2024-04-02,DE,search
2471,2024-07-02,RO,search
2472,2025-04-21,US,social
2473,2025-10-27,US,social
2474,2025-10-10,UK,search
2475,2025-05-30,DE,direct
2476,2025-10-05,US,display
2477,2025-06-09,RO,search
2478,2025-07-23,IT,affiliate
2479,2025-10-01,RO,affiliate
2480,2024-05-19,IT,referral
2481,2024-01-09,RO,search
2482,2023-10-20,US,search
2483,2024-08-10,US,direct
2484,2024-11-29,RO,referral
2485,2023-10-23,DE,display
2486,2024-11-02,US,direct
2487,2024-08-17,DE,search
2488,2024-11-24,US,email
2489,2024-05-21,FR,search
2490,2025-08-13,RO,search
2491,2025-10-11,RO,direct
2492,2024-02-25,RO,search
2493,2024-02-27,IT,social
2494,2024-10-23,RO,referral
2495,2025-03-25,DE,search
2496,2023-11-06,DE,referral
2497,2025-07-19,FR,referral
2498,2024-08-07,US,email
2499,2025-06-24,US,search
2500,2024-02-09,DE,social
2501,2024-09-21,IT,social
2502,2024-12-08,IT,social
2503,2023-10-23,FR,social
2504,2025-08-01,US,referral
2505,2024-10-15,RO,search
2506,2025-02-25,RO,display
2507,2024-01-16,US,search
2508,2025-07-16,DE,email
2509,2024-03-03,IT,direct
2510,2024-09-05,US,social
2511,2024-07-25,RO,search
2512,2025-02-28,US,affiliate
2513,2025-06-29,DE,display
2514,2024-05-17,DE,display
2515,2024-04-06,FR,social
2516,2024-07-19,US,search
2517,2024-07-20,RO,referral
2518,2023-12-04,DE,direct
2519,2025-02-28,UK,social
2520,2024-11-12,UK,direct
2521,2024-05-21,UK,social
2522,2025-01-17,RO,social
2523,2024-11-30,RO,search
2524,2024-11-25,RO,social
2525,2024-10-22,IT,email
2526,2024-01-28,RO,search
2527,2024-03-31,RO,social
2528,2025-06-03,US,direct
2529,2023-12-04,RO,display
2530,2024-11-06,US,affiliate
2531,2024-03-18,UK,direct
2532,2024-03-27,IT,search
2533,2024-09-24,RO,email
2534,2024-04-17,RO,direct
2535,2025-01-15,UK,email
2536,2024-09-21,IT,social
2537,2025-05-05,UK,search
2538,2025-10-02,RO,direct
2539,2024-04-10,IT,social
2540,2024-10-24,IT,direct
2541,2025-06-07,UK,email
2542,2025-04-07,IT,affiliate
2543,2025-08-05,IT,direct
2544,2023-12-29,FR,affiliate
2545,2024-01-25,RO,social
2546,2025-05-20,DE,email
2547,2024-11-08,RO,direct
2548,2025-03-29,DE,social
2549,2025-08-09,DE,social
2550,2025-09-30,RO,search
2551,2025-01-23,RO,direct
2552,2023-09-06,RO,search
2553,2024-01-25,IT,affiliate
2554,2025-08-15,US,social
2555,2025-03-12,RO,social
2556,2023-12-10,US,affiliate
2557,2025-05-12,DE,search
2558,2024-08-06,RO,email
2559,2025-07-01,RO,direct
2560,2024-07-28,DE,direct
2561,2025-10-10,IT,search
2562,2024-10-24,UK,direct
2563,2025-01-16,RO,affiliate
2564,2024-11-16,RO,direct
2565,2025-02-08,DE,email
2566,2024-03-23,RO,email
2567,2025-09-25,RO,direct
2568,2025-02-17,RO,direct
2569,2023-11-17,IT,social
2570,2023-11-13,US,search
2571,2024-02-04,DE,social
2572,2025-08-16,US,social
2573,2023-09-28,RO,social
2574,2024-03-13,DE,search
2575,2024-05-05,RO,direct
2576,2025-07-19,FR,search
2577,2025-08-12,US,affiliate
2578,2023-09-04,FR,search
2579,2025-06-28,RO,social
2580,2024-07-13,FR,search
2581,2024-03-25,RO,search
2582,2024-12-14,US,direct
2583,2024-05-06,DE,direct
2584,2024-11-01,DE,search
2585,2024-01-25,FR,social
2586,2025-03-15,FR,social
2587,2024-09-25,RO,direct
2588,2024-01-09,UK,direct
2589,2025-04-02,RO,email
2590,2024-05-17,UK,affiliate
2591,2023-11-22,IT,direct
2592,2025-05-10,IT,search
2593,2024-12-20,FR,social
2594,2024-08-31,DE,direct
2595,2025-06-30,RO,display
2596,2024-01-22,IT,email
2597,2024-01-28,RO,email
2598,2023-09-04,DE,social
2599,2024-07-30,RO,email
2600,2025-09-12,RO,affiliate
2601,2024-01-02,FR,social
2602,2024-03-27,RO,display
2603,2024-08-19,UK,direct
2604,2025-07-25,RO,search
2605,2023-09-17,RO,social
2606,2023-09-15,DE,social
2607,2025-02-17,RO,display
2608,2024-03-08,RO,search
2609,2025-06-20,UK,affiliate
2610,2024-03-26,RO,direct
2611,2025-09-14,IT,social
2612,2023-12-22,RO,direct
2613,2024-08-23,RO,referral
2614,2025-04-20,UK,search
2615,2024-01-19,RO,search
2616,2024-02-09,RO,referral
2617,2024-02-10,RO,referral
2618,2025-01-01,RO,search
2619,2025-03-26,IT,search
2620,2024-12-10,RO,search
2621,2024-04-03,IT,referral
2622,2025-04-19,US,search
2623,2024-03-27,DE,email
2624,2024-04-11,US,direct
2625,2023-12-18,RO,search
2626,2023-09-16,US,affiliate
2627,2024-05-14,RO,search
2628,2025-07-17,UK,direct
2629,2025-03-01,DE,social
2630,2024-07-29,RO,display
2631,2024-04-25,FR,affiliate
2632,2025-06-03,UK,search
2633,2025-07-21,RO,search
2634,2024-08-05,RO,social
2635,2024-01-15,UK,social
2636,2024-02-06,UK,direct
2637,2024-04-07,US,direct
2638,2024-03-12,IT,social
2639,2025-04-21,US,affiliate
2640,2025-03-02,UK,affiliate
2641,2025-07-01,RO,direct
2642,2025-01-03,RO,social
2643,2024-04-07,IT,search
2644,2024-09-21,FR,search
2645,2024-11-06,RO,email
2646,2024-01-11,RO,social
2647,2024-09-22,US,social
2648,2024-11-18,DE,search
2649,2023-10-14,DE,display
2650,2024-12-14,DE,search
2651,2024-07-18,RO,search
2652,2025-11-02,RO,social
2653,2024-06-22,RO,search
2654,2025-05-03,RO,email
2655,2024-12-05,IT,social
2656,2023-11-26,DE,social
2657,2024-09-08,IT,email
2658,2025-10-10,US,search
2659,2025-04-24,RO,search
2660,2024-02-25,UK,direct
2661,2024-09-11,DE,social
2662,2025-10-18,US,social
2663,2023-12-22,RO,search
2664,2023-09-21,UK,email
2665,2025-03-16,FR,email
2666,2025-01-06,RO,email
2667,2024-03-26,RO,display
2668,2025-04-25,UK,search
2669,2025-06-17,UK,search
2670,2025-03-23,RO,direct
2671,2024-05-28,FR,referral
2672,2025-09-03,RO,search
2673,2023-12-25,UK,email
2674,2023-09-28,RO,search
2675,2023-12-16,US,search
2676,2023-09-24,RO,social
2677,2024-10-14,RO,search
2678,2024-08-03,RO,display
2679,2023-11-03,RO,email
2680,2023-12-05,DE,search
2681,2025-05-13,RO,search
2682,2025-10-28,IT,direct
2683,2024-11-21,RO,search
2684,2025-10-20,RO,affiliate
2685,2025-06-09,RO,social
2686,2025-06-22,RO,email
2687,2025-05-19,RO,social
2688,2024-01-09,DE,search
2689,2024-04-27,DE,search
2690,2024-11-07,DE,search
2691,2024-01-10,DE,social
2692,2024-12-27,FR,affiliate
2693,2024-01-03,RO,search
2694,2024-07-14,DE,search
2695,2024-05-01,US,email
2696,2025-01-22,DE,affiliate
2697,2025-05-01,UK,referral
2698,2023-12-14,RO,email
2699,2024-12-27,IT,social
2700,2025-07-13,IT,email
2701,2024-09-07,DE,direct
2702,2023-12-01,US,direct
2703,2024-09-16,RO,social
2704,2024-01-14,RO,search
2705,2025-07-08,IT,search
2706,2024-03-01,IT,email
2707,2025-08-07,RO,display
2708,2023-11-27,RO,email
2709,2024-12-26,RO,search
2710,2024-06-01,RO,display
2711,2024-03-06,IT,direct
2712,2023-09-22,DE,social
2713,2024-04-03,RO,affiliate
2714,2023-09-20,RO,social
2715,2024-05-14,RO,direct
2716,2025-10-13,RO,direct
2717,2025-02-22,FR,email
2718,2024-10-09,US,display
2719,2024-05-19,IT,direct
2720,2025-04-02,RO,email
2721,2024-03-18,US,social
2722,2024-10-24,IT,direct
2723,2024-03-04,IT,search
2724,2023-10-18,DE,social
2725,2025-02-04,RO,direct
2726,2025-06-30,RO,display
2727,2024-10-29,RO,social
2728,2023-12-11,RO,search
2729,2024-10-15,RO,social
2730,2023-12-31,DE,social
2731,2025-10-12,UK,search
2732,2025-08-10,DE,display
2733,2025-03-15,RO,search
2734,2023-11-28,US,social
2735,2025-10-18,US,social
2736,2024-05-19,IT,referral
2737,2025-03-27,US,social
2738,2024-05-04,DE,search
2739,2024-10-03,US,search
2740,2024-02-09,RO,email
2741,2024-02-29,RO,email
2742,2024-08-22,RO,social
2743,2025-11-01,RO,social
2744,2023-09-06,RO,search
2745,2023-11-10,FR,email
2746,2023-09-22,IT,email
2747,2024-09-16,FR,search
2748,2023-11-13,RO,search
2749,2025-09-04,IT,search
2750,2025-03-21,FR,search
2751,2025-04-19,RO,affiliate
2752,2024-04-23,UK,search
2753,2024-06-07,RO,search
2754,2023-10-27,RO,search
2755,2025-06-15,US,referral
2756,2024-08-16,RO,direct
2757,2025-01-14,DE,search
2758,2024-09-22,US,social
2759,2025-06-10,UK,search
2760,2025-01-12,RO,email
2761,2024-10-28,RO,search
2762,2024-01-01,RO,affiliate
2763,2025-04-04,FR,email
2764,2024-03-06,DE,direct
2765,2025-10-21,RO,search
2766,2023-11-23,US,direct
2767,2024-06-07,DE,direct
2768,2024-08-14,RO,search
2769,2023-11-13,DE,social
2770,2025-05-17,UK,search
2771,2023-12-19,RO,search
2772,2025-08-25,RO,search
2773,2024-11-14,IT,email
2774,2024-12-28,DE,social
2775,2025-01-23,DE,referral
2776,2024-01-15,DE,search
2777,2025-08-12,RO,referral
2778,2023-09-15,RO,search
2779,2025-03-29,DE,direct
2780,2024-07-10,RO,social
2781,2024-11-28,RO,search
2782,2024-12-18,IT,direct
2783,2024-09-13,US,social
2784,2025-08-23,IT,affiliate
2785,2025-03-28,US,email
2786,2025-10-08,RO,social
2787,2024-07-02,US,email
2788,2024-09-17,RO,display
2789,2024-04-23,US,search
2790,2023-09-12,US,affiliate
2791,2025-05-31,UK,direct
2792,2023-10-10,US,search
2793,2024-08-29,FR,search
2794,2025-02-22,RO,display
2795,2023-09-17,DE,social
2796,2025-02-04,FR,social
2797,2023-09-05,RO,search
2798,2025-04-09,FR,email
2799,2024-12-23,US,search
2800,2024-02-11,RO,social
2801,2024-07-17,IT,direct
2802,2024-09-06,US,search
2803,2025-06-16,US,email
